Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
6500264794,"10 Jan 2022, 07:34:13",Morning Run,Run,,2293,4.40,,,false,,,activities/6500264794.gpx,,,2293.0,2056.0,4404.27001953125,3.75,2.1421546936035156,57.67225646972656,57.172298431396484,43.5,97.69999694824219,13.119561195373535,0.011352619156241417,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4538.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.9207457304000854,0.0,,,,,,,,,,,,""
6507224816,"11 Jan 2022, 16:32:34",Afternoon Run,Run,"After legs in the gym, stitch and wearing a coat; not great",800,1.58,,,false,,,activities/6507224816.gpx,,,800.0,756.0,1586.02001953125,8.788667678833008,2.097910165786743,18.05010223388672,40.05009841918945,52.79999923706055,89.30000305175781,9.730483055114746,-1.3871198892593384,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1581.0999755859375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.9825249910354614,0.0,,,,,,,,,,,,""
6648940328,"8 Feb 2022, 08:24:45",Morning Run,Run,,371,0.78,,,false,,,activities/6648940328.gpx,,,371.0,352.0,780.760009765625,3.255999803543091,2.2180681228637695,0.0,1.7999999523162842,71.0,73.5999984741211,4.9875569343566895,-0.23054459691047668,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,779.2000122070312,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.1044743061065674,0.0,,,,,,,,,,,,""
6656626795,"9 Feb 2022, 16:32:44",Afternoon Run,Run,"Bit slow was aiming for 6:15 per km, but okay as first proper run back. ",812,2.01,,,false,,,activities/6656626795.gpx,,,812.0,812.0,2015.8499755859375,3.7279999256134033,2.4825737476348877,4.1831817626953125,6.783181667327881,70.0,75.0999984741211,6.164679050445557,-0.12897785007953644,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,2019.4000244140625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.4825737476348877,0.0,,,,,,,,,,,,""
6662577852,"10 Feb 2022, 18:56:33",Evening Run,Run,,106,0.31,,,false,,,activities/6662577852.gpx,,,106.0,106.0,318.5199890136719,4.038000583648682,3.0049054622650146,0.0,1.5,61.599998474121094,63.599998474121094,3.27600359916687,-0.4709280729293823,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,316.70001220703125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0049054622650146,0.0,,,,,,,,,,,,""
6666633676,"11 Feb 2022, 15:39:39",Afternoon Run,Run,,636,1.39,,,false,,,activities/6666633676.gpx,,,636.0,610.0,1390.3800048828125,5.915991306304932,2.279311418533325,2.4168448448181152,2.2168450355529785,70.0,72.69999694824219,4.221192836761475,0.01438455656170845,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1395.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.1861321926116943,0.0,,,,,,,,,,,,""
6666672513,"11 Feb 2022, 15:55:58",Afternoon Run,Run,,143,0.40,,,false,,,activities/6666672513.gpx,,,143.0,139.0,408.5400085449219,4.194000244140625,2.9391367435455322,0.0,0.5,71.0,71.9000015258789,1.3071905374526978,-0.12238703668117523,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,408.1000061035156,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.8569231033325195,0.0,,,,,,,,,,,,""
6681428525,"14 Feb 2022, 08:53:38",Morning Activity,Alpine Ski,,11296,4.54,,,false,,,activities/6681428525.gpx,,,11296.0,1145.0,4546.58984375,18.743993759155273,3.970820903778076,442.5561218261719,295.4561462402344,1512.0999755859375,1882.5,49.95656204223633,3.235391855239868,,,,,,,,,,,,,,2,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.4024955630302429,735.4000244140625,,,,,,,,,,,,""
6696857247,"17 Feb 2022, 14:26:08",Warm up,Run,,237,0.59,,,false,,,activities/6696857247.gpx,,,237.0,216.0,591.510009765625,4.020001411437988,2.7384722232818604,10.287467956542969,9.087468147277832,467.1000061035156,478.0,7.231410503387451,0.20287062227725983,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,608.7999877929688,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.4958229064941406,591.5,,,,,,,,,,,,""
6696906401,"17 Feb 2022, 14:31:34",Way down,Run,,676,1.57,,,false,,,activities/6696906401.gpx,,,676.0,632.0,1577.22998046875,6.072009086608887,2.495617151260376,10.449999809265137,56.349998474121094,425.5,471.3999938964844,8.083166122436523,-2.910165309906006,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1517.0999755859375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.3331804275512695,1577.199951171875,,,,,,,,,,,,""
6696949002,"17 Feb 2022, 14:44:04",Way back up,Run,,588,1.13,,,false,,,activities/6696949002.gpx,,,588.0,563.0,1133.1700439453125,5.285998344421387,2.012735366821289,32.73941421508789,6.839415073394775,426.79998779296875,456.6000061035156,13.657127380371094,2.28562331199646,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1252.800048828125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.9271599054336548,1133.199951171875,,,,,,,,,,,,""
6701513779,"18 Feb 2022, 14:02:32","30,20,10 rest",Run,,421,0.82,,,false,,,activities/6701513779.gpx,,,421.0,349.0,824.4299926757812,4.661999702453613,2.3622636795043945,19.474254608154297,12.37425422668457,464.29998779296875,480.0,12.269902229309082,0.8612011075019836,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,876.2000122070312,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.958266019821167,824.4000244140625,,,,,,,,,,,,""
6701530728,"18 Feb 2022, 14:11:26",Warm up,Run,,181,0.44,,,false,,,activities/6701530728.gpx,,,181.0,175.0,440.54998779296875,3.4350006580352783,2.517428398132324,0.0,8.800000190734863,467.1000061035156,480.0,9.137056350708008,-1.9975031614303589,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,430.20001220703125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.4339778423309326,440.5,,,,,,,,,,,,""
6701590012,"18 Feb 2022, 14:15:21",15 min steady state run,Run,,901,1.98,,,false,,,activities/6701590012.gpx,,,901.0,887.0,1983.52001953125,3.117993116378784,2.2362120151519775,27.0096435546875,25.109642028808594,468.5,491.20001220703125,8.111242294311523,0.09578930586576462,,,,,,,,,,,,,,,,,,3.0,,,,,0.0,7.0,0.0,,1.0,2036.0999755859375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.201465129852295,1609.699951171875,,,,,,,,,,,,""
6701623929,"18 Feb 2022, 14:35:05",Afternoon Walk,Walk,,276,0.39,,,false,,,activities/6701623929.gpx,,,276.0,276.0,393.5400085449219,5.680288314819336,1.4258695840835571,7.0420637130737305,-0.7579365372657776,472.79998779296875,481.20001220703125,5.532495021820068,1.9820094108581543,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.4258695840835571,393.5,,,,,,,,,,,,""
6714990079,"21 Feb 2022, 07:56:46",Morning Run,Run,,1186,2.52,,,false,,,activities/6714990079.gpx,,,1186.0,1132.0,2520.679931640625,3.587998867034912,2.2267489433288574,39.865962982177734,39.66600036621094,42.79999923706055,70.19999694824219,13.86970043182373,0.007934367284178734,,,,,,,,,,,,,,,,,,6.0,,,,,0.0,29.0,0.0,,1.0,2613.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.1253623962402344,0.0,,,,,,,,,,,,""
6721651885,"22 Feb 2022, 16:03:11",Warm up,Run,,158,0.44,,,false,,,activities/6721651885.gpx,,,158.0,151.0,440.75,4.303999900817871,2.9188742637634277,2.1008822917938232,4.500882148742676,70.0,74.19999694824219,3.4497647285461426,-0.5445263981819153,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,437.8999938964844,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7895569801330566,0.0,,,,,,,,,,,,""
6721688120,"22 Feb 2022, 16:06:26",Afternoon Run,Run,,466,1.07,,,false,,,activities/6721688120.gpx,,,466.0,455.0,1075.27001953125,3.2070000171661377,2.3632307052612305,7.777432918548584,3.777432680130005,71.0,79.0,7.446837425231934,0.371999591588974,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1095.699951171875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.3074464797973633,0.0,,,,,,,,,,,,""
6721723091,"22 Feb 2022, 16:15:39",Afternoon Run,Run,,365,1.01,,,false,,,activities/6721723091.gpx,,,365.0,365.0,1011.7899780273438,3.935992479324341,2.7720272541046143,2.8066985607147217,11.406698226928711,68.19999694824219,78.4000015258789,4.62536096572876,-0.8499787449836731,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,998.7999877929688,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7720272541046143,0.0,,,,,,,,,,,,""
6732218190,"24 Feb 2022, 16:46:58",Afternoon Run,Run,,2176,5.20,,,false,,,activities/6732218190.gpx,,,2176.0,2104.0,5207.31982421875,3.945996046066284,2.474961996078491,55.16666793823242,56.16669845581055,43.400001525878906,98.69999694824219,14.224691390991211,-0.019203737378120422,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5349.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.3930697441101074,243.60000610351562,,,,,,,,,,,,""
6739392543,"26 Feb 2022, 09:36:08",Morning Run,Run,,1568,3.58,,,false,,,activities/6739392543.gpx,,,1568.0,1559.0,3579.5,3.8359999656677246,2.29602313041687,51.587913513183594,29.88789939880371,41.70000076293945,91.19999694824219,13.414713859558105,0.6062299013137817,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3728.300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.282844305038452,0.0,,,,,,,,,,,,""
6740149825,"26 Feb 2022, 11:42:58",Lunch Run,Run,,1540,3.12,,,false,,,activities/6740149825.gpx,,,1540.0,1481.0,3123.02001953125,3.175999402999878,2.1087238788604736,29.467687606811523,36.06768798828125,57.29999923706055,91.19999694824219,6.648919105529785,-0.21133390069007874,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3162.199951171875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.027935028076172,0.0,,,,,,,,,,,,""
6751891425,"28 Feb 2022, 16:04:00",Afternoon Run,Run,"Super tight, on the way to the gym",772,1.46,,,false,,,activities/6751891425.gpx,,,772.0,718.0,1464.56005859375,3.4800002574920654,2.0397772789001465,30.836214065551758,3.836199998855591,43.400001525878906,70.9000015258789,13.477120399475098,1.8435570001602173,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1568.300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.8970985412597656,0.0,,,,,,,,,,,,""
6752432481,"28 Feb 2022, 17:48:36",Afternoon Run,Run,,919,2.03,,,false,,,activities/6752432481.gpx,,,919.0,876.0,2037.22998046875,3.136004686355591,2.3256049156188965,18.148040771484375,47.74800109863281,44.900001525878906,89.5,7.72948694229126,-1.4529533386230469,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,2016.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.216789960861206,0.0,,,,,,,,,,,,""
6761973094,"2 Mar 2022, 15:43:07",Fartlek,Run,,1155,2.58,,,false,,,activities/6761973094.gpx,,,1155.0,1090.0,2588.760009765625,3.7259888648986816,2.375009298324585,53.66699981689453,22.066999435424805,43.400001525878906,97.19999694824219,14.454692840576172,1.2206616401672363,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,2774.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.2413506507873535,0.0,,,,,,,,,,,,""
6772135584,"4 Mar 2022, 15:54:35",Afternoon Run,Run,"Running shoes where wet, so had to run in other trainers",2632,5.52,,,false,,,activities/6772135584.gpx,,,2632.0,2490.0,5519.3701171875,3.8880372047424316,2.2166144847869873,65.354736328125,64.25469970703125,43.400001525878906,98.69999694824219,16.666780471801758,0.019929809495806694,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5681.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.097025156021118,224.89999389648438,,,,,,,,,,,,""
6781878404,"6 Mar 2022, 11:43:09",Lunch Run,Run,Had to walk through horsey woods as to muddy so pace got affected,4159,6.92,,,false,,,activities/6781878404.gpx,,,4159.0,3222.0,6922.52001953125,4.439990043640137,2.1485164165496826,118.674560546875,119.4749984741211,41.70000076293945,97.69999694824219,24.88990592956543,-0.01155648473650217,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,7105.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.664467453956604,0.0,,,,,,,,,,,,""
6792763049,"8 Mar 2022, 15:59:09",Afternoon Run,Run,,2840,6.58,,,false,,,activities/6792763049.gpx,,,2840.0,2782.0,6579.10009765625,4.149950981140137,2.3648815155029297,84.9321517944336,82.0322036743164,43.0,95.4000015258789,21.38162612915039,0.044078975915908813,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6749.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.316584587097168,0.0,,,,,,,,,,,,""
