Latitude,Longitude,Elevation,Time
50.735354,-3.532118,60.6,2024-01-14 09:38:37+00:00
50.735331,-3.532094,60.5,2024-01-14 09:38:38+00:00
50.735323,-3.532087,60.5,2024-01-14 09:38:39+00:00
50.735311,-3.532076,60.5,2024-01-14 09:38:40+00:00
50.7353,-3.532064,60.4,2024-01-14 09:38:41+00:00
50.735289,-3.53205,60.4,2024-01-14 09:38:42+00:00
50.73528,-3.532038,60.3,2024-01-14 09:38:43+00:00
50.735275,-3.532026,60.3,2024-01-14 09:38:44+00:00
50.735271,-3.532006,60.2,2024-01-14 09:38:45+00:00
50.73527,-3.53198,60.2,2024-01-14 09:38:46+00:00
50.73527,-3.531954,60.1,2024-01-14 09:38:47+00:00
50.735271,-3.531934,60.1,2024-01-14 09:38:48+00:00
50.735271,-3.53191,60.0,2024-01-14 09:38:49+00:00
50.735272,-3.531887,60.0,2024-01-14 09:38:50+00:00
50.735269,-3.531817,59.9,2024-01-14 09:38:51+00:00
50.735273,-3.531801,59.8,2024-01-14 09:38:52+00:00
50.735267,-3.531785,59.8,2024-01-14 09:38:53+00:00
50.735264,-3.531767,59.8,2024-01-14 09:38:54+00:00
50.735258,-3.531758,59.8,2024-01-14 09:38:55+00:00
50.735253,-3.531738,59.7,2024-01-14 09:38:56+00:00
50.735249,-3.531719,59.7,2024-01-14 09:38:57+00:00
50.73524,-3.531708,59.7,2024-01-14 09:38:58+00:00
50.735244,-3.531689,59.6,2024-01-14 09:38:59+00:00
50.735238,-3.531666,59.6,2024-01-14 09:39:00+00:00
50.735236,-3.531644,59.6,2024-01-14 09:39:01+00:00
50.735235,-3.531632,59.6,2024-01-14 09:39:02+00:00
50.735228,-3.53162,59.5,2024-01-14 09:39:03+00:00
50.735239,-3.531601,59.5,2024-01-14 09:39:04+00:00
50.735243,-3.531582,59.4,2024-01-14 09:39:05+00:00
50.735243,-3.531568,59.4,2024-01-14 09:39:06+00:00
50.735242,-3.531549,59.4,2024-01-14 09:39:07+00:00
50.735244,-3.531533,59.3,2024-01-14 09:39:08+00:00
50.735247,-3.531516,59.3,2024-01-14 09:39:09+00:00
50.735244,-3.531511,59.3,2024-01-14 09:39:10+00:00
50.735236,-3.531485,59.2,2024-01-14 09:39:11+00:00
50.735235,-3.531462,59.2,2024-01-14 09:39:12+00:00
50.735235,-3.531436,59.1,2024-01-14 09:39:13+00:00
50.735241,-3.531426,59.1,2024-01-14 09:39:14+00:00
50.735238,-3.531412,59.1,2024-01-14 09:39:15+00:00
50.735235,-3.531387,59.0,2024-01-14 09:39:16+00:00
50.735232,-3.531364,59.0,2024-01-14 09:39:17+00:00
50.735228,-3.531344,58.9,2024-01-14 09:39:18+00:00
50.735225,-3.531308,58.9,2024-01-14 09:39:19+00:00
