Latitude,Longitude,Elevation,Time
50.735818,-3.532904,68.4,2024-09-13 16:25:03+00:00
50.735818,-3.532904,68.4,2024-09-13 16:25:04+00:00
50.735815,-3.532906,68.3,2024-09-13 16:25:05+00:00
50.735817,-3.532905,68.3,2024-09-13 16:25:06+00:00
50.735815,-3.532905,68.2,2024-09-13 16:25:07+00:00
50.735815,-3.532902,68.2,2024-09-13 16:25:08+00:00
50.735817,-3.532899,68.2,2024-09-13 16:25:09+00:00
50.735819,-3.532896,68.1,2024-09-13 16:25:10+00:00
50.735819,-3.532896,68.1,2024-09-13 16:25:11+00:00
50.73582,-3.532894,68.1,2024-09-13 16:25:12+00:00
50.73582,-3.532893,68.1,2024-09-13 16:25:13+00:00
50.735743,-3.532722,65.7,2024-09-13 16:25:30+00:00
50.735725,-3.532684,65.2,2024-09-13 16:25:31+00:00
50.735692,-3.532603,64.1,2024-09-13 16:25:32+00:00
50.735666,-3.532528,63.2,2024-09-13 16:25:33+00:00
50.735628,-3.532483,62.8,2024-09-13 16:25:34+00:00
50.735586,-3.532439,62.6,2024-09-13 16:25:35+00:00
50.735549,-3.532389,62.3,2024-09-13 16:25:36+00:00
50.735523,-3.532308,61.9,2024-09-13 16:25:37+00:00
50.735506,-3.532216,61.6,2024-09-13 16:25:38+00:00
50.735466,-3.532147,61.2,2024-09-13 16:25:39+00:00
50.735415,-3.532084,60.9,2024-09-13 16:25:40+00:00
50.735359,-3.53203,60.6,2024-09-13 16:25:41+00:00
50.735306,-3.531968,60.3,2024-09-13 16:25:42+00:00
50.735255,-3.531911,60.0,2024-09-13 16:25:43+00:00
50.735201,-3.531847,59.8,2024-09-13 16:25:44+00:00
50.735167,-3.531772,59.6,2024-09-13 16:25:45+00:00
50.73516,-3.531675,59.4,2024-09-13 16:25:46+00:00
50.735166,-3.531576,59.2,2024-09-13 16:25:47+00:00
50.735169,-3.531462,59.0,2024-09-13 16:25:48+00:00
50.735157,-3.531346,58.8,2024-09-13 16:25:49+00:00
50.735131,-3.531236,58.7,2024-09-13 16:25:50+00:00
50.735089,-3.531131,58.7,2024-09-13 16:25:51+00:00
