Latitude,Longitude,Elevation,Time
50.73356,-3.51524,59.3,2024-09-23 16:09:00+00:00
50.73356,-3.51524,59.3,2024-09-23 16:09:01+00:00
50.733558,-3.515232,59.3,2024-09-23 16:09:02+00:00
50.733561,-3.515208,59.3,2024-09-23 16:09:03+00:00
50.733559,-3.515204,59.3,2024-09-23 16:09:04+00:00
50.733563,-3.515197,59.3,2024-09-23 16:09:05+00:00
50.733566,-3.515207,59.3,2024-09-23 16:09:06+00:00
50.73356,-3.51521,59.3,2024-09-23 16:09:07+00:00
50.733563,-3.515243,59.4,2024-09-23 16:09:08+00:00
50.733566,-3.515259,59.4,2024-09-23 16:09:09+00:00
50.733572,-3.51527,59.4,2024-09-23 16:09:10+00:00
50.733571,-3.515282,59.4,2024-09-23 16:09:11+00:00
50.73357,-3.515294,59.4,2024-09-23 16:09:12+00:00
50.733569,-3.515305,59.5,2024-09-23 16:09:13+00:00
50.733568,-3.515317,59.5,2024-09-23 16:09:14+00:00
50.733567,-3.515329,59.5,2024-09-23 16:09:15+00:00
50.733562,-3.515372,59.5,2024-09-23 16:09:16+00:00
50.733558,-3.515429,59.6,2024-09-23 16:09:17+00:00
50.733557,-3.515481,59.7,2024-09-23 16:09:18+00:00
50.733547,-3.515528,59.7,2024-09-23 16:09:19+00:00
50.733528,-3.515575,59.8,2024-09-23 16:09:20+00:00
50.733516,-3.515627,59.9,2024-09-23 16:09:21+00:00
50.733508,-3.51568,60.0,2024-09-23 16:09:22+00:00
50.733503,-3.515736,60.0,2024-09-23 16:09:23+00:00
50.733497,-3.515786,60.1,2024-09-23 16:09:24+00:00
50.733489,-3.515802,60.2,2024-09-23 16:09:25+00:00
50.733485,-3.515824,60.2,2024-09-23 16:09:26+00:00
50.733489,-3.515834,60.2,2024-09-23 16:09:27+00:00
50.733491,-3.515823,60.2,2024-09-23 16:09:28+00:00
50.733487,-3.515814,60.2,2024-09-23 16:09:29+00:00
50.733487,-3.515814,60.2,2024-09-23 16:09:30+00:00
50.733487,-3.515814,60.2,2024-09-23 16:09:31+00:00
50.733488,-3.515805,60.3,2024-09-23 16:09:32+00:00
50.733488,-3.51581,60.3,2024-09-23 16:09:33+00:00
50.733481,-3.515842,60.3,2024-09-23 16:09:34+00:00
50.733488,-3.515886,60.4,2024-09-23 16:09:35+00:00
50.733506,-3.515925,60.5,2024-09-23 16:09:36+00:00
50.73354,-3.515957,60.6,2024-09-23 16:09:37+00:00
50.733571,-3.51598,60.7,2024-09-23 16:09:38+00:00
